DATE,TIME,MQ136,MQ137,TEMP,HUMI,,Start Time = 8:54,Total Time = 27h 15',
22/07/2025,0:04:03,635,588,34,90.8,7/22/2025,15.17,,
22/07/2025,0:03:50,645,588,34,90.8,7/22/2025,15.16,,
22/07/2025,0:03:36,659,599,34,90.8,7/22/2025,15.16,,
22/07/2025,0:03:23,643,583,34,90.9,7/22/2025,15.16,,
22/07/2025,0:03:07,640,596,34.1,91,7/22/2025,15.15,,
22/07/2025,0:02:54,647,589,34.1,91,7/22/2025,15.15,,
22/07/2025,0:02:43,651,600,34.1,90.9,7/22/2025,15.15,,
22/07/2025,0:02:31,659,597,34.1,90.9,7/22/2025,15.14,,
22/07/2025,0:02:18,661,598,34.1,90.8,7/22/2025,15.14,,
22/07/2025,0:02:04,651,603,34.1,90.8,7/22/2025,15.13,,
22/07/2025,0:01:51,655,600,34.1,90.8,7/22/2025,15.13,,
22/07/2025,0:01:37,671,604,34.1,90.9,7/22/2025,15.13,,
22/07/2025,0:01:26,665,608,34.1,90.9,7/22/2025,15.12,,
22/07/2025,0:01:14,668,612,34.1,90.9,7/22/2025,15.12,,
22/07/2025,0:00:59,677,625,34.1,90.9,7/22/2025,15.12,,
22/07/2025,0:00:47,676,629,34.1,90.9,7/22/2025,15.11,,
22/07/2025,0:00:35,680,633,34.1,90.9,7/22/2025,15.11,,
22/07/2025,0:00:22,682,640,34.1,90.9,7/22/2025,15.11,,
22/07/2025,0:00:09,702,648,34.1,91,7/22/2025,15.10,,
21/07/2025,23:59:56,700,651,34.1,91,7/21/2025,15.10,,
21/07/2025,23:59:42,695,659,34.1,91,7/21/2025,15.10,,
21/07/2025,23:59:29,714,677,34.1,91,7/21/2025,15.09,,
21/07/2025,23:59:16,708,666,34.1,91,7/21/2025,15.09,,
21/07/2025,23:59:02,704,657,34.1,91,7/21/2025,15.08,,
21/07/2025,23:58:50,664,613,34.1,91,7/21/2025,15.08,,
21/07/2025,23:58:35,654,600,34.1,91,7/21/2025,15.08,,
21/07/2025,23:58:24,656,603,34.1,90.9,7/21/2025,15.07,,
21/07/2025,23:58:13,652,602,34.1,90.9,7/21/2025,15.07,,
21/07/2025,23:58:02,655,614,34.1,90.9,7/21/2025,15.07,,
21/07/2025,23:57:50,665,605,34.1,90.9,7/21/2025,15.06,,
21/07/2025,23:57:39,672,628,34.1,90.9,7/21/2025,15.06,,
21/07/2025,23:57:28,677,625,34.1,91,7/21/2025,15.06,,
21/07/2025,23:57:17,669,623,34.1,91,7/21/2025,15.05,,
21/07/2025,23:57:05,676,633,34.1,91,7/21/2025,15.05,,
21/07/2025,23:56:54,680,627,34.1,91,7/21/2025,15.05,,
21/07/2025,23:56:43,685,645,34.1,91,7/21/2025,15.05,,
21/07/2025,23:56:33,691,641,34.1,91,7/21/2025,15.04,,
21/07/2025,23:56:21,696,648,34.1,90.9,7/21/2025,15.04,,
21/07/2025,23:56:10,704,656,34.1,90.8,7/21/2025,15.04,,
21/07/2025,23:55:57,690,649,34.1,90.7,7/21/2025,15.03,,
21/07/2025,23:55:42,695,662,34.1,90.6,7/21/2025,15.03,,
21/07/2025,23:55:28,690,663,34.1,90.7,7/21/2025,15.02,,
21/07/2025,23:55:14,711,683,34.1,90.8,7/21/2025,15.02,,
21/07/2025,23:55:01,716,680,34.1,90.9,7/21/2025,15.02,,
21/07/2025,23:54:49,664,607,34.1,90.9,7/21/2025,15.01,,
21/07/2025,23:54:33,654,601,34.1,90.9,7/21/2025,15.01,,
21/07/2025,23:54:20,649,610,34.1,90.8,7/21/2025,15.01,,
21/07/2025,23:54:07,650,600,34.1,90.8,7/21/2025,15.00,,
21/07/2025,23:53:53,641,592,34.1,90.8,7/21/2025,15.00,,
21/07/2025,23:53:39,651,599,34.1,90.8,7/21/2025,14.99,,
21/07/2025,23:53:26,652,586,34.1,90.8,7/21/2025,14.99,,
21/07/2025,23:53:13,661,599,34.1,90.9,7/21/2025,14.99,,
21/07/2025,23:52:59,644,599,34.1,90.9,7/21/2025,14.98,,
21/07/2025,23:52:46,657,607,34.1,90.8,7/21/2025,14.98,,
21/07/2025,23:52:33,654,599,34.1,90.8,7/21/2025,14.98,,
21/07/2025,23:52:20,656,609,34.1,90.8,7/21/2025,14.97,,
21/07/2025,23:52:07,669,601,34.1,90.8,7/21/2025,14.97,,
21/07/2025,23:51:53,651,601,34.1,90.8,7/21/2025,14.96,,
21/07/2025,23:51:41,638,596,34.1,90.7,7/21/2025,14.96,,
21/07/2025,23:51:28,635,584,34.1,90.6,7/21/2025,14.96,,
21/07/2025,23:51:14,644,595,34.1,90.8,7/21/2025,14.95,,
21/07/2025,23:51:02,649,594,34.1,90.9,7/21/2025,14.95,,
21/07/2025,23:50:51,663,599,34.1,90.9,7/21/2025,14.95,,
21/07/2025,23:50:41,653,592,34.1,90.8,7/21/2025,14.94,,
21/07/2025,23:50:31,656,601,34.1,90.8,7/21/2025,14.94,,
21/07/2025,23:50:20,651,589,34.1,90.8,7/21/2025,14.94,,
21/07/2025,23:50:09,648,599,34.1,90.9,7/21/2025,14.94,,
21/07/2025,23:49:59,653,598,34.1,90.8,7/21/2025,14.93,,
21/07/2025,23:49:49,656,608,34.1,90.8,7/21/2025,14.93,,
21/07/2025,23:49:37,643,606,34.1,90.9,7/21/2025,14.93,,
21/07/2025,23:49:27,657,595,34.1,90.8,7/21/2025,14.92,,
21/07/2025,23:49:16,657,617,34.2,90.9,7/21/2025,14.92,,
21/07/2025,23:49:05,654,613,34.1,91,7/21/2025,14.92,,
21/07/2025,23:48:55,634,615,34.1,91,7/21/2025,14.92,,
21/07/2025,23:48:44,644,635,34.2,91,7/21/2025,14.91,,
21/07/2025,23:48:33,644,586,34.1,91,7/21/2025,14.91,,
21/07/2025,23:48:21,652,604,34.1,91,7/21/2025,14.91,,
21/07/2025,23:48:10,664,594,34.1,90.9,7/21/2025,14.90,,
21/07/2025,23:48:00,653,589,34.1,91,7/21/2025,14.90,,
21/07/2025,23:47:49,648,596,34.1,90.9,7/21/2025,14.90,,
21/07/2025,23:47:38,649,583,34.1,90.9,7/21/2025,14.89,,
21/07/2025,23:47:27,646,592,34.1,91,7/21/2025,14.89,,
21/07/2025,23:47:15,641,583,34.1,91,7/21/2025,14.89,,
21/07/2025,23:47:04,650,596,34.1,90.9,7/21/2025,14.88,,
21/07/2025,23:46:53,643,586,34.1,90.8,7/21/2025,14.88,,
21/07/2025,23:46:42,648,596,34.1,90.9,7/21/2025,14.88,,
21/07/2025,23:46:32,642,602,34.1,90.8,7/21/2025,14.88,,
21/07/2025,23:46:21,651,604,34.1,90.8,7/21/2025,14.87,,
21/07/2025,23:46:10,650,597,34.1,90.9,7/21/2025,14.87,,
21/07/2025,23:45:58,652,592,34.1,91,7/21/2025,14.87,,
21/07/2025,23:45:45,648,596,34.1,91.1,7/21/2025,14.86,,
21/07/2025,23:45:32,639,594,34.1,91.1,7/21/2025,14.86,,
21/07/2025,23:45:19,660,599,34.1,91.1,7/21/2025,14.86,,
21/07/2025,23:45:06,655,592,34.1,91.1,7/21/2025,14.85,,
21/07/2025,23:44:53,668,611,34.1,91,7/21/2025,14.85,,
21/07/2025,23:44:40,664,616,34.1,91.1,7/21/2025,14.84,,
21/07/2025,23:44:29,669,613,34.1,91.1,7/21/2025,14.84,,
21/07/2025,23:44:16,664,608,34.1,91,7/21/2025,14.84,,
21/07/2025,23:44:03,667,629,34.1,91.1,7/21/2025,14.83,,
21/07/2025,23:43:50,669,626,34.1,91.1,7/21/2025,14.83,,
21/07/2025,23:43:37,674,612,34.1,91.1,7/21/2025,14.83,,
21/07/2025,23:43:26,670,607,34.1,91,7/21/2025,14.82,,
21/07/2025,23:43:13,676,616,34.1,91,7/21/2025,14.82,,
21/07/2025,23:43:01,671,616,34.1,90.9,7/21/2025,14.82,,
21/07/2025,23:42:48,682,643,34.1,90.7,7/21/2025,14.81,,
21/07/2025,23:42:35,692,649,34.1,90.7,7/21/2025,14.81,,
21/07/2025,23:42:21,702,650,34.1,90.8,7/21/2025,14.81,,
21/07/2025,23:42:10,715,659,34.1,90.8,7/21/2025,14.80,,
21/07/2025,23:42:00,745,665,34.1,90.8,7/21/2025,14.80,,
21/07/2025,23:41:49,741,652,34.1,90.9,7/21/2025,14.80,,
21/07/2025,23:41:38,727,651,34.1,90.9,7/21/2025,14.79,,
21/07/2025,23:41:28,702,647,34.1,90.9,7/21/2025,14.79,,
21/07/2025,23:41:20,706,656,34.1,90.8,7/21/2025,14.79,,
21/07/2025,23:41:03,711,668,34.1,90.8,7/21/2025,14.78,,
21/07/2025,23:40:49,740,681,34.1,91,7/21/2025,14.78,,
21/07/2025,23:40:35,761,693,34.1,91,7/21/2025,14.78,,
21/07/2025,23:40:21,766,714,34.1,91,7/21/2025,14.77,,
21/07/2025,23:40:09,771,721,34.1,90.9,7/21/2025,14.77,,
21/07/2025,23:39:55,791,727,34.1,90.9,7/21/2025,14.77,,
21/07/2025,23:39:41,834,765,34.1,91,7/21/2025,14.76,,
21/07/2025,23:39:29,819,734,34.1,90.9,7/21/2025,14.76,,
21/07/2025,23:39:14,775,733,34.1,90.9,7/21/2025,14.75,,
21/07/2025,23:39:03,786,735,34.1,90.8,7/21/2025,14.75,,
21/07/2025,23:38:51,807,768,34.1,90.8,7/21/2025,14.75,,
21/07/2025,23:38:39,823,791,34.1,90.9,7/21/2025,14.74,,
21/07/2025,23:38:28,834,795,34.1,90.9,7/21/2025,14.74,,
21/07/2025,23:38:17,830,796,34.1,90.9,7/21/2025,14.74,,
21/07/2025,23:38:07,797,780,34.1,91,7/21/2025,14.74,,
21/07/2025,23:37:56,793,803,34.1,91,7/21/2025,14.73,,
21/07/2025,23:37:46,708,687,34.1,91,7/21/2025,14.73,,
21/07/2025,23:37:35,660,618,34.1,90.9,7/21/2025,14.73,,
21/07/2025,23:37:25,671,617,34.1,90.9,7/21/2025,14.72,,
21/07/2025,23:37:13,653,601,34.1,90.9,7/21/2025,14.72,,
21/07/2025,23:37:02,647,606,34.1,90.9,7/21/2025,14.72,,
21/07/2025,23:36:52,655,608,34.1,90.8,7/21/2025,14.71,,
21/07/2025,23:36:41,663,613,34.1,90.8,7/21/2025,14.71,,
21/07/2025,23:36:31,664,621,34.1,90.8,7/21/2025,14.71,,
21/07/2025,23:36:20,664,621,34.1,90.7,7/21/2025,14.71,,
21/07/2025,23:36:07,659,613,34.1,90.7,7/21/2025,14.70,,
21/07/2025,23:35:53,645,603,34.1,90.8,7/21/2025,14.70,,
21/07/2025,23:35:40,653,610,34.1,90.7,7/21/2025,14.69,,
21/07/2025,23:35:27,649,600,34.1,90.7,7/21/2025,14.69,,
21/07/2025,23:35:14,649,600,34.1,90.7,7/21/2025,14.69,,
21/07/2025,23:35:01,660,617,34.1,90.8,7/21/2025,14.68,,
21/07/2025,23:34:47,656,614,34.1,90.7,7/21/2025,14.68,,
21/07/2025,23:34:35,649,613,34.1,90.7,7/21/2025,14.68,,
21/07/2025,23:34:21,647,616,34.1,90.6,7/21/2025,14.67,,
21/07/2025,23:34:07,654,616,34.1,90.5,7/21/2025,14.67,,
21/07/2025,23:33:54,647,615,34.1,90.6,7/21/2025,14.66,,
21/07/2025,23:33:40,660,597,34.1,90.5,7/21/2025,14.66,,
21/07/2025,23:33:27,639,596,34.1,90.5,7/21/2025,14.66,,
21/07/2025,23:33:14,650,600,34.1,90.7,7/21/2025,14.65,,
21/07/2025,23:33:00,660,604,34.1,90.8,7/21/2025,14.65,,
21/07/2025,23:32:49,647,610,34.1,90.8,7/21/2025,14.65,,
21/07/2025,23:32:36,653,600,34.1,90.8,7/21/2025,14.64,,
21/07/2025,23:32:24,653,612,34.1,90.8,7/21/2025,14.64,,
21/07/2025,23:32:11,661,611,34.1,90.8,7/21/2025,14.64,,
21/07/2025,23:31:58,649,614,34.1,90.8,7/21/2025,14.63,,
21/07/2025,23:31:47,647,602,34.1,90.8,7/21/2025,14.63,,
21/07/2025,23:31:36,647,615,34.1,90.9,7/21/2025,14.63,,
21/07/2025,23:31:24,649,593,34.1,90.9,7/21/2025,14.62,,
21/07/2025,23:31:13,648,603,34.1,90.9,7/21/2025,14.62,,
21/07/2025,23:31:03,650,588,34.1,91,7/21/2025,14.62,,
21/07/2025,23:30:52,652,593,34.1,91,7/21/2025,14.61,,
21/07/2025,23:30:42,642,602,34.1,90.9,7/21/2025,14.61,,
21/07/2025,23:30:29,652,607,34.1,90.9,7/21/2025,14.61,,
21/07/2025,23:30:18,649,603,34.1,90.9,7/21/2025,14.61,,
21/07/2025,23:30:07,657,621,34.1,90.8,7/21/2025,14.60,,
21/07/2025,23:29:56,657,617,34.1,90.8,7/21/2025,14.60,,
21/07/2025,23:29:44,651,605,34.1,90.9,7/21/2025,14.60,,
21/07/2025,23:29:33,660,612,34.1,90.9,7/21/2025,14.59,,
21/07/2025,23:29:20,660,616,34.1,90.9,7/21/2025,14.59,,
21/07/2025,23:29:09,659,609,34.1,90.9,7/21/2025,14.59,,
21/07/2025,23:28:59,657,604,34.1,90.9,7/21/2025,14.58,,
21/07/2025,23:28:48,663,611,34.1,90.8,7/21/2025,14.58,,
21/07/2025,23:28:37,668,622,34.1,90.8,7/21/2025,14.58,,
21/07/2025,23:28:26,649,612,34.1,90.8,7/21/2025,14.57,,
21/07/2025,23:28:15,643,597,34.1,90.9,7/21/2025,14.57,,
21/07/2025,23:28:03,662,618,34.1,91,7/21/2025,14.57,,
21/07/2025,23:27:50,668,618,34.1,90.9,7/21/2025,14.56,,
21/07/2025,23:27:38,668,628,34.1,90.9,7/21/2025,14.56,,
21/07/2025,23:27:26,661,616,34.1,90.9,7/21/2025,14.56,,
21/07/2025,23:27:15,655,627,34.1,90.8,7/21/2025,14.55,,
21/07/2025,23:27:02,645,626,34.1,90.8,7/21/2025,14.55,,
21/07/2025,23:26:51,639,601,34.1,90.9,7/21/2025,14.55,,
21/07/2025,23:26:41,639,607,34.1,90.9,7/21/2025,14.54,,
21/07/2025,23:26:30,646,611,34.1,91,7/21/2025,14.54,,
21/07/2025,23:26:18,650,604,34.1,91,7/21/2025,14.54,,
21/07/2025,23:26:07,653,608,34.1,91.1,7/21/2025,14.54,,
21/07/2025,23:25:55,661,617,34.1,91.1,7/21/2025,14.53,,
21/07/2025,23:25:45,658,608,34.1,91.1,7/21/2025,14.53,,
21/07/2025,23:25:34,670,615,34.1,91.1,7/21/2025,14.53,,
21/07/2025,23:25:23,659,617,34.1,91.1,7/21/2025,14.52,,
21/07/2025,23:25:13,649,610,34.1,91.1,7/21/2025,14.52,,
21/07/2025,23:25:02,659,632,34.1,91.1,7/21/2025,14.52,,
21/07/2025,23:24:52,661,599,34.1,91,7/21/2025,14.51,,
21/07/2025,23:24:41,649,604,34.1,91.1,7/21/2025,14.51,,
21/07/2025,23:24:17,648,604,34.1,91.1,7/21/2025,14.50,,
,,,,,,#NUM!,#NUM!,,
21/07/2025,23:24:05,648,603,34.1,91.1,7/21/2025,14.50,,
21/07/2025,23:23:53,650,602,34.1,91.1,7/21/2025,14.50,,
21/07/2025,23:23:42,645,584,34,91.1,7/21/2025,14.50,,
21/07/2025,23:23:30,653,610,34.1,91,7/21/2025,14.49,,
21/07/2025,23:23:19,655,599,34,91,7/21/2025,14.49,,
21/07/2025,23:23:08,655,617,34,91,7/21/2025,14.49,,
21/07/2025,23:22:57,657,617,34,90.9,7/21/2025,14.48,,
21/07/2025,23:22:46,665,619,34,90.9,7/21/2025,14.48,,
21/07/2025,23:22:34,662,619,34,90.9,7/21/2025,14.48,,
21/07/2025,23:22:23,663,615,34,90.9,7/21/2025,14.47,,
21/07/2025,23:22:11,654,615,34,90.8,7/21/2025,14.47,,
21/07/2025,23:22:00,658,604,34,90.7,7/21/2025,14.47,,
21/07/2025,23:21:49,651,619,34,90.6,7/21/2025,14.46,,
21/07/2025,23:21:38,656,604,34,90.4,7/21/2025,14.46,,
21/07/2025,23:21:27,645,615,34,90.4,7/21/2025,14.46,,
21/07/2025,23:21:15,654,616,34,90.4,7/21/2025,14.45,,
21/07/2025,23:21:05,672,629,34,90.6,7/21/2025,14.45,,
21/07/2025,23:20:53,679,624,34,90.5,7/21/2025,14.45,,
21/07/2025,23:20:41,677,638,34,90.5,7/21/2025,14.44,,
21/07/2025,23:20:31,679,632,34,90.6,7/21/2025,14.44,,
21/07/2025,23:20:21,661,646,34,90.6,7/21/2025,14.44,,
21/07/2025,23:20:09,650,630,34,90.7,7/21/2025,14.44,,
21/07/2025,23:19:58,654,603,34,90.7,7/21/2025,14.43,,
21/07/2025,23:19:47,660,610,34,90.8,7/21/2025,14.43,,
21/07/2025,23:19:37,665,604,34,90.8,7/21/2025,14.43,,
21/07/2025,23:19:26,655,592,34,90.8,7/21/2025,14.42,,
21/07/2025,23:19:16,642,590,34,90.8,7/21/2025,14.42,,
21/07/2025,23:19:05,651,598,34,90.8,7/21/2025,14.42,,
21/07/2025,23:18:55,659,596,34,90.8,7/21/2025,14.42,,
21/07/2025,23:18:44,656,607,34,90.8,7/21/2025,14.41,,
21/07/2025,23:18:34,662,612,34,90.8,7/21/2025,14.41,,
21/07/2025,23:18:23,668,612,34,90.8,7/21/2025,14.41,,
21/07/2025,23:18:12,672,624,34,90.7,7/21/2025,14.40,,
21/07/2025,23:18:01,655,612,34,90.7,7/21/2025,14.40,,
21/07/2025,23:17:51,662,616,34,90.7,7/21/2025,14.40,,
21/07/2025,23:17:41,656,620,34,90.8,7/21/2025,14.39,,
21/07/2025,23:17:30,668,617,34,90.8,7/21/2025,14.39,,
21/07/2025,23:17:19,656,600,34,90.8,7/21/2025,14.39,,
21/07/2025,23:17:08,654,604,34,90.8,7/21/2025,14.39,,
21/07/2025,23:16:57,654,601,34,90.8,7/21/2025,14.38,,
21/07/2025,23:16:46,646,602,34,90.8,7/21/2025,14.38,,
21/07/2025,23:16:33,636,589,34,90.8,7/21/2025,14.38,,
21/07/2025,23:16:22,644,596,34,90.8,7/21/2025,14.37,,
21/07/2025,23:16:11,642,593,34,90.8,7/21/2025,14.37,,
21/07/2025,23:16:00,640,587,34,90.7,7/21/2025,14.37,,
21/07/2025,23:15:50,639,587,34,90.7,7/21/2025,14.36,,
21/07/2025,23:15:39,661,580,34,90.7,7/21/2025,14.36,,
21/07/2025,23:15:28,637,580,34,90.8,7/21/2025,14.36,,
21/07/2025,23:15:17,642,593,34,90.8,7/21/2025,14.35,,
21/07/2025,23:15:06,646,590,34,90.8,7/21/2025,14.35,,
21/07/2025,23:14:56,645,580,34,90.8,7/21/2025,14.35,,
21/07/2025,23:14:45,635,598,34,90.8,7/21/2025,14.35,,
21/07/2025,23:14:34,636,583,34,90.7,7/21/2025,14.34,,
21/07/2025,23:14:22,642,591,34,90.8,7/21/2025,14.34,,
21/07/2025,23:14:11,650,592,34,90.8,7/21/2025,14.34,,
21/07/2025,23:14:01,652,598,34,90.8,7/21/2025,14.33,,
21/07/2025,23:13:49,657,607,34,90.8,7/21/2025,14.33,,
21/07/2025,23:13:38,654,591,34,90.8,7/21/2025,14.33,,
21/07/2025,23:13:28,661,596,34,90.9,7/21/2025,14.32,,
21/07/2025,23:13:17,655,585,34,90.8,7/21/2025,14.32,,
21/07/2025,23:13:04,658,592,34,90.8,7/21/2025,14.32,,
21/07/2025,23:12:53,659,604,34,90.9,7/21/2025,14.31,,
21/07/2025,23:12:43,656,614,34,90.8,7/21/2025,14.31,,
21/07/2025,23:12:32,666,613,34,90.8,7/21/2025,14.31,,
21/07/2025,23:12:21,664,619,34,90.8,7/21/2025,14.31,,
21/07/2025,23:12:10,658,623,34,90.7,7/21/2025,14.30,,
21/07/2025,23:11:59,656,607,34,90.6,7/21/2025,14.30,,
21/07/2025,23:11:48,650,617,34,90.6,7/21/2025,14.30,,
21/07/2025,23:11:37,661,602,34,90.6,7/21/2025,14.29,,
21/07/2025,23:11:26,657,611,34,90.7,7/21/2025,14.29,,
21/07/2025,23:11:15,657,615,34,90.7,7/21/2025,14.29,,
21/07/2025,23:11:03,665,619,34,90.7,7/21/2025,14.28,,
21/07/2025,23:10:50,662,618,34,90.7,7/21/2025,14.28,,
21/07/2025,23:10:39,675,621,34,90.7,7/21/2025,14.28,,
21/07/2025,23:10:28,673,632,34,90.7,7/21/2025,14.27,,
21/07/2025,23:10:18,681,628,34,90.6,7/21/2025,14.27,,
21/07/2025,23:10:06,683,641,34,90.6,7/21/2025,14.27,,
21/07/2025,23:09:55,702,648,34,90.6,7/21/2025,14.27,,
21/07/2025,23:09:45,714,665,34,90.6,7/21/2025,14.26,,
21/07/2025,23:09:34,709,664,34,90.5,7/21/2025,14.26,,
21/07/2025,23:09:24,717,675,34,90.4,7/21/2025,14.26,,
21/07/2025,23:09:13,722,683,34.1,90.5,7/21/2025,14.25,,
21/07/2025,23:09:02,746,712,34,90.4,7/21/2025,14.25,,
21/07/2025,23:08:52,757,703,34.1,90.4,7/21/2025,14.25,,
21/07/2025,23:08:40,774,724,34.1,90.3,7/21/2025,14.24,,
21/07/2025,23:08:30,792,711,34.1,90.3,7/21/2025,14.24,,
21/07/2025,23:08:16,791,696,34.1,90.3,7/21/2025,14.24,,
21/07/2025,23:08:05,713,671,34.1,90.4,7/21/2025,14.23,,
21/07/2025,23:07:55,714,688,34.1,90.5,7/21/2025,14.23,,
21/07/2025,23:07:44,725,685,34.1,90.5,7/21/2025,14.23,,
21/07/2025,23:07:31,754,704,34.1,90.5,7/21/2025,14.23,,
21/07/2025,23:07:20,810,732,34.1,90.5,7/21/2025,14.22,,
21/07/2025,23:07:08,695,638,34.1,90.6,7/21/2025,14.22,,
21/07/2025,23:06:58,671,613,34.1,90.8,7/21/2025,14.22,,
21/07/2025,23:06:47,670,611,34.1,90.8,7/21/2025,14.21,,
21/07/2025,23:06:37,690,645,34.1,90.9,7/21/2025,14.21,,
21/07/2025,23:06:26,692,641,34.1,90.8,7/21/2025,14.21,,
21/07/2025,23:06:14,704,637,34.1,90.8,7/21/2025,14.20,,
21/07/2025,23:06:04,675,619,34.1,90.8,7/21/2025,14.20,,
21/07/2025,23:05:52,696,643,34.1,90.8,7/21/2025,14.20,,
21/07/2025,23:05:40,685,635,34.1,90.8,7/21/2025,14.19,,
21/07/2025,23:05:29,690,636,34.1,90.8,7/21/2025,14.19,,
21/07/2025,23:05:18,690,651,34.1,90.8,7/21/2025,14.19,,
21/07/2025,23:05:08,699,660,34.1,90.7,7/21/2025,14.19,,
21/07/2025,23:04:57,712,669,34.1,90.7,7/21/2025,14.18,,
21/07/2025,23:04:47,720,674,34.1,90.7,7/21/2025,14.18,,
21/07/2025,23:04:36,724,692,34.1,90.7,7/21/2025,14.18,,
21/07/2025,23:04:25,738,693,34.1,90.8,7/21/2025,14.17,,
21/07/2025,23:04:14,757,715,34.1,90.8,7/21/2025,14.17,,
21/07/2025,23:04:02,766,725,34.1,90.9,7/21/2025,14.17,,
21/07/2025,23:03:51,784,739,34.1,90.9,7/21/2025,14.16,,
21/07/2025,23:03:40,787,751,34.1,91,7/21/2025,14.16,,
21/07/2025,23:03:29,797,758,34.1,90.9,7/21/2025,14.16,,
21/07/2025,23:03:19,805,771,34.1,90.9,7/21/2025,14.16,,
21/07/2025,23:03:07,821,794,34.1,91,7/21/2025,14.15,,
21/07/2025,23:02:56,829,799,34.1,91,7/21/2025,14.15,,
21/07/2025,23:02:45,829,813,34.1,91,7/21/2025,14.15,,
21/07/2025,23:02:33,822,808,34.1,91.1,7/21/2025,14.14,,
21/07/2025,23:02:23,863,815,34.1,91,7/21/2025,14.14,,
21/07/2025,23:02:12,863,844,34.1,91,7/21/2025,14.14,,
21/07/2025,23:02:01,871,857,34.1,91,7/21/2025,14.13,,
21/07/2025,23:01:49,870,850,34.1,91,7/21/2025,14.13,,
21/07/2025,23:01:38,857,861,34.1,90.9,7/21/2025,14.13,,
21/07/2025,23:01:27,778,774,34.1,90.8,7/21/2025,14.12,,
21/07/2025,23:01:17,678,640,34.1,90.9,7/21/2025,14.12,,
21/07/2025,23:01:06,687,635,34.1,90.8,7/21/2025,14.12,,
21/07/2025,23:00:54,685,647,34.1,90.9,7/21/2025,14.12,,
21/07/2025,23:00:41,689,650,34.1,90.9,7/21/2025,14.11,,
21/07/2025,23:00:30,689,652,34.1,90.9,7/21/2025,14.11,,
21/07/2025,23:00:19,697,638,34.1,90.9,7/21/2025,14.11,,
21/07/2025,23:00:09,686,654,34.1,91,7/21/2025,14.10,,
21/07/2025,22:59:57,703,663,34.1,90.9,7/21/2025,14.10,,
21/07/2025,22:59:45,696,642,34.1,90.9,7/21/2025,14.10,,
21/07/2025,22:59:34,705,650,34.1,91,7/21/2025,14.09,,
21/07/2025,22:59:19,707,648,34.1,91,7/21/2025,14.09,,
21/07/2025,22:59:08,692,640,34.1,91,7/21/2025,14.09,,
21/07/2025,22:58:57,695,645,34.1,90.9,7/21/2025,14.08,,
21/07/2025,22:58:46,687,650,34.1,91,7/21/2025,14.08,,
21/07/2025,22:58:35,692,637,34.1,91,7/21/2025,14.08,,
21/07/2025,22:58:24,697,650,34.1,91,7/21/2025,14.07,,
21/07/2025,22:58:13,688,654,34.1,91,7/21/2025,14.07,,
21/07/2025,22:58:03,696,654,34.1,90.9,7/21/2025,14.07,,
21/07/2025,22:57:52,706,664,34.1,90.9,7/21/2025,14.06,,
21/07/2025,22:57:41,710,660,34.1,90.9,7/21/2025,14.06,,
21/07/2025,22:57:30,702,655,34.1,90.9,7/21/2025,14.06,,
21/07/2025,22:57:19,694,654,34.1,90.8,7/21/2025,14.06,,
21/07/2025,22:57:08,712,665,34.1,90.8,7/21/2025,14.05,,
21/07/2025,22:56:56,713,664,34.1,90.8,7/21/2025,14.05,,
21/07/2025,22:56:46,690,667,34.1,90.8,7/21/2025,14.05,,
21/07/2025,22:56:35,683,650,34.1,90.9,7/21/2025,14.04,,
21/07/2025,22:56:24,686,632,34.1,90.8,7/21/2025,14.04,,
21/07/2025,22:56:11,684,638,34.1,90.8,7/21/2025,14.04,,
21/07/2025,22:55:59,675,629,34.1,90.7,7/21/2025,14.03,,
21/07/2025,22:55:48,690,644,34.1,90.7,7/21/2025,14.03,,
21/07/2025,22:55:37,693,628,34.1,90.8,7/21/2025,14.03,,
21/07/2025,22:55:24,683,638,34.1,90.9,7/21/2025,14.02,,
21/07/2025,22:55:11,679,636,34.1,90.8,7/21/2025,14.02,,
21/07/2025,22:54:58,675,627,34.1,90.9,7/21/2025,14.02,,
21/07/2025,22:54:45,686,644,34.1,90.8,7/21/2025,14.01,,
21/07/2025,22:54:32,681,639,34.1,90.8,7/21/2025,14.01,,
21/07/2025,22:54:18,682,630,34.1,90.9,7/21/2025,14.01,,
21/07/2025,22:54:05,684,646,34.1,91,7/21/2025,14.00,,
21/07/2025,22:53:52,688,646,34.1,91.1,7/21/2025,14.00,,
21/07/2025,22:53:38,696,646,34.1,91.1,7/21/2025,13.99,,
21/07/2025,22:53:25,690,642,34.1,91.1,7/21/2025,13.99,,
21/07/2025,22:53:11,690,639,34.1,91.1,7/21/2025,13.99,,
21/07/2025,22:52:58,694,638,34.1,91.1,7/21/2025,13.98,,
21/07/2025,22:52:46,672,639,34.1,91.1,7/21/2025,13.98,,
21/07/2025,22:52:32,676,621,34.1,91.1,7/21/2025,13.98,,
21/07/2025,22:52:19,692,642,34.1,91.1,7/21/2025,13.97,,
21/07/2025,22:52:06,688,645,34.1,91.1,7/21/2025,13.97,,
21/07/2025,22:51:55,687,632,34.1,91,7/21/2025,13.97,,
21/07/2025,22:51:44,693,639,34.1,91.1,7/21/2025,13.96,,
21/07/2025,22:51:33,698,649,34.1,91.1,7/21/2025,13.96,,
21/07/2025,22:51:21,688,635,34.1,91.1,7/21/2025,13.96,,
21/07/2025,22:51:09,691,642,34.1,91.1,7/21/2025,13.95,,
